average,broker_code,date,emiten,id,lot,type,value
"1,375 ",YU,2020-09-23,SCMA,SCMA-2020-09-23-B-2,"327,701 ",B,45.1 B
"1,330 ",CC,2020-09-23,SCMA,SCMA-2020-09-23-S-2,"521,847 ",S,69.4 B
"1,342 ",CC,2020-09-23,SCMA,SCMA-2020-09-23-B-3,"315,618 ",B,42.4 B
"1,273 ",PD,2020-09-23,SCMA,SCMA-2020-09-23-S-3,"499,078 ",S,63.5 B
"1,320 ",YP,2020-09-23,SCMA,SCMA-2020-09-23-B-4,"254,633 ",B,33.6 B
"1,343 ",YP,2020-09-23,SCMA,SCMA-2020-09-23-S-4,"335,621 ",S,45.1 B
"1,451 ",CS,2020-09-23,SCMA,SCMA-2020-09-23-B-5,"207,263 ",B,30.1 B
"1,320 ",ZP,2020-09-23,SCMA,SCMA-2020-09-23-S-5,"293,785 ",S,38.8 B
"1,254 ",RF,2020-09-23,SCMA,SCMA-2020-09-23-B-6,"165,263 ",B,20.7 B
"1,339 ",YU,2020-09-23,SCMA,SCMA-2020-09-23-S-6,"283,391 ",S,38.0 B
"1,315 ",PD,2020-09-25,SCMA,SCMA-2020-09-25-B-0,4.6 M,B,601.6 B
"1,362 ",KZ,2020-09-25,SCMA,SCMA-2020-09-25-S-0,1.6 M,S,221.0 B
"1,305 ",ZP,2020-09-25,SCMA,SCMA-2020-09-25-B-1,"369,660 ",B,48.2 B
"1,245 ",RF,2020-09-25,SCMA,SCMA-2020-09-25-S-1,1.4 M,S,174.2 B
"1,376 ",YU,2020-09-25,SCMA,SCMA-2020-09-25-B-2,"326,041 ",B,44.9 B
"1,332 ",CC,2020-09-25,SCMA,SCMA-2020-09-25-S-2,"515,401 ",S,68.7 B
"1,343 ",CC,2020-09-25,SCMA,SCMA-2020-09-25-B-3,"314,331 ",B,42.2 B
"1,305 ",PD,2020-09-25,SCMA,SCMA-2020-09-25-S-3,"358,560 ",S,46.8 B
"1,322 ",YP,2020-09-25,SCMA,SCMA-2020-09-25-B-4,"252,307 ",B,33.3 B
"1,347 ",YP,2020-09-25,SCMA,SCMA-2020-09-25-S-4,"328,155 ",S,44.2 B
"1,451 ",CS,2020-09-25,SCMA,SCMA-2020-09-25-B-5,"207,263 ",B,30.1 B
"1,349 ",YU,2020-09-25,SCMA,SCMA-2020-09-25-S-5,"268,872 ",S,36.3 B
"1,255 ",RF,2020-09-25,SCMA,SCMA-2020-09-25-B-6,"164,963 ",B,20.7 B
"1,455 ",TP,2020-09-25,SCMA,SCMA-2020-09-25-S-6,"244,698 ",S,35.6 B
"1,455 ",TP,2020-09-24,SCMA,SCMA-2020-09-24-S-7,"244,698 ",S,35.6 B
"1,288 ",MG,2020-09-24,SCMA,SCMA-2020-09-24-B-8,"98,844 ",B,12.7 B
"1,280 ",DX,2020-09-24,SCMA,SCMA-2020-09-24-S-8,"229,884 ",S,29.4 B
"1,356 ",MS,2020-09-24,SCMA,SCMA-2020-09-24-B-9,"95,525 ",B,13.0 B
"1,386 ",CS,2020-09-24,SCMA,SCMA-2020-09-24-S-9,"229,491 ",S,31.8 B
"1,293 ",MS,2020-09-23,SCMA,SCMA-2020-09-23-B-7,"145,525 ",B,18.8 B
"1,196 ",MS,2020-09-23,SCMA,SCMA-2020-09-23-S-7,"249,734 ",S,29.9 B
"1,481 ",BK,2020-09-23,SCMA,SCMA-2020-09-23-B-8,"118,162 ",B,17.5 B
"1,452 ",TP,2020-09-23,SCMA,SCMA-2020-09-23-S-8,"247,464 ",S,35.9 B
"1,280 ",MG,2020-09-23,SCMA,SCMA-2020-09-23-B-9,"106,621 ",B,13.6 B
"1,385 ",CS,2020-09-23,SCMA,SCMA-2020-09-23-S-9,"230,729 ",S,31.9 B
"1,305 ",PD,2020-09-23,SCMA,SCMA-2020-09-23-B-0,4.9 M,B,640.0 B
"1,359 ",KZ,2020-09-23,SCMA,SCMA-2020-09-23-S-0,1.7 M,S,224.4 B
"1,304 ",ZP,2020-09-23,SCMA,SCMA-2020-09-23-B-1,"370,067 ",B,48.3 B
"1,245 ",RF,2020-09-23,SCMA,SCMA-2020-09-23-S-1,1.4 M,S,174.2 B
"1,375 ",YU,2020-09-23,SCMA,SCMA-2020-09-23-B-2,"327,701 ",B,45.1 B
"1,330 ",CC,2020-09-23,SCMA,SCMA-2020-09-23-S-2,"521,847 ",S,69.4 B
"1,342 ",CC,2020-09-23,SCMA,SCMA-2020-09-23-B-3,"315,618 ",B,42.4 B
"1,273 ",PD,2020-09-23,SCMA,SCMA-2020-09-23-S-3,"499,078 ",S,63.5 B
"1,320 ",YP,2020-09-23,SCMA,SCMA-2020-09-23-B-4,"254,633 ",B,33.6 B
"1,343 ",YP,2020-09-23,SCMA,SCMA-2020-09-23-S-4,"335,621 ",S,45.1 B
"1,481 ",BK,2020-09-25,SCMA,SCMA-2020-09-25-B-7,"118,162 ",B,17.5 B
"1,360 ",ZP,2020-09-25,SCMA,SCMA-2020-09-25-S-7,"238,258 ",S,32.4 B
"1,356 ",MS,2020-09-25,SCMA,SCMA-2020-09-25-B-8,"95,525 ",B,13.0 B
"1,280 ",DX,2020-09-25,SCMA,SCMA-2020-09-25-S-8,"229,884 ",S,29.4 B
"1,295 ",MG,2020-09-25,SCMA,SCMA-2020-09-25-B-9,"94,462 ",B,12.2 B
"1,290 ",CG,2020-09-25,SCMA,SCMA-2020-09-25-S-9,"215,325 ",S,27.8 B
"1,315 ",PD,2020-09-25,SCMA,SCMA-2020-09-25-B-0,4.6 M,B,601.6 B
"1,362 ",KZ,2020-09-25,SCMA,SCMA-2020-09-25-S-0,1.6 M,S,221.0 B
"1,305 ",ZP,2020-09-25,SCMA,SCMA-2020-09-25-B-1,"369,660 ",B,48.2 B
"1,245 ",RF,2020-09-25,SCMA,SCMA-2020-09-25-S-1,1.4 M,S,174.2 B
"1,376 ",YU,2020-09-25,SCMA,SCMA-2020-09-25-B-2,"326,041 ",B,44.9 B
"1,332 ",CC,2020-09-25,SCMA,SCMA-2020-09-25-S-2,"515,401 ",S,68.7 B
"1,343 ",CC,2020-09-25,SCMA,SCMA-2020-09-25-B-3,"314,331 ",B,42.2 B
"1,305 ",PD,2020-09-25,SCMA,SCMA-2020-09-25-S-3,"358,560 ",S,46.8 B
"1,322 ",YP,2020-09-25,SCMA,SCMA-2020-09-25-B-4,"252,307 ",B,33.3 B
"1,347 ",YP,2020-09-25,SCMA,SCMA-2020-09-25-S-4,"328,155 ",S,44.2 B
"1,305 ",PD,2020-09-23,SCMA,SCMA-2020-09-23-B-0,4.9 M,B,640.0 B
"1,359 ",KZ,2020-09-23,SCMA,SCMA-2020-09-23-S-0,1.7 M,S,224.4 B
"1,304 ",ZP,2020-09-23,SCMA,SCMA-2020-09-23-B-1,"370,067 ",B,48.3 B
"1,245 ",RF,2020-09-23,SCMA,SCMA-2020-09-23-S-1,1.4 M,S,174.2 B
"1,375 ",YU,2020-09-23,SCMA,SCMA-2020-09-23-B-2,"327,701 ",B,45.1 B
"1,330 ",CC,2020-09-23,SCMA,SCMA-2020-09-23-S-2,"521,847 ",S,69.4 B
"1,342 ",CC,2020-09-23,SCMA,SCMA-2020-09-23-B-3,"315,618 ",B,42.4 B
"1,273 ",PD,2020-09-23,SCMA,SCMA-2020-09-23-S-3,"499,078 ",S,63.5 B
"1,320 ",YP,2020-09-23,SCMA,SCMA-2020-09-23-B-4,"254,633 ",B,33.6 B
"1,343 ",YP,2020-09-23,SCMA,SCMA-2020-09-23-S-4,"335,621 ",S,45.1 B
"1,451 ",CS,2020-09-23,SCMA,SCMA-2020-09-23-B-5,"207,263 ",B,30.1 B
"1,320 ",ZP,2020-09-23,SCMA,SCMA-2020-09-23-S-5,"293,785 ",S,38.8 B
"1,254 ",RF,2020-09-23,SCMA,SCMA-2020-09-23-B-6,"165,263 ",B,20.7 B
"1,339 ",YU,2020-09-23,SCMA,SCMA-2020-09-23-S-6,"283,391 ",S,38.0 B
"1,293 ",MS,2020-09-23,SCMA,SCMA-2020-09-23-B-7,"145,525 ",B,18.8 B
"1,196 ",MS,2020-09-23,SCMA,SCMA-2020-09-23-S-7,"249,734 ",S,29.9 B
"1,451 ",CS,2020-09-23,SCMA,SCMA-2020-09-23-B-5,"207,263 ",B,30.1 B
"1,320 ",ZP,2020-09-23,SCMA,SCMA-2020-09-23-S-5,"293,785 ",S,38.8 B
"1,254 ",RF,2020-09-23,SCMA,SCMA-2020-09-23-B-6,"165,263 ",B,20.7 B
"1,339 ",YU,2020-09-23,SCMA,SCMA-2020-09-23-S-6,"283,391 ",S,38.0 B
"1,293 ",MS,2020-09-23,SCMA,SCMA-2020-09-23-B-7,"145,525 ",B,18.8 B
"1,196 ",MS,2020-09-23,SCMA,SCMA-2020-09-23-S-7,"249,734 ",S,29.9 B
"1,481 ",BK,2020-09-23,SCMA,SCMA-2020-09-23-B-8,"118,162 ",B,17.5 B
"1,452 ",TP,2020-09-23,SCMA,SCMA-2020-09-23-S-8,"247,464 ",S,35.9 B
"1,280 ",MG,2020-09-23,SCMA,SCMA-2020-09-23-B-9,"106,621 ",B,13.6 B
"1,385 ",CS,2020-09-23,SCMA,SCMA-2020-09-23-S-9,"230,729 ",S,31.9 B
"1,451 ",CS,2020-09-25,SCMA,SCMA-2020-09-25-B-5,"207,263 ",B,30.1 B
"1,349 ",YU,2020-09-25,SCMA,SCMA-2020-09-25-S-5,"268,872 ",S,36.3 B
"1,255 ",RF,2020-09-25,SCMA,SCMA-2020-09-25-B-6,"164,963 ",B,20.7 B
"1,455 ",TP,2020-09-25,SCMA,SCMA-2020-09-25-S-6,"244,698 ",S,35.6 B
"1,481 ",BK,2020-09-25,SCMA,SCMA-2020-09-25-B-7,"118,162 ",B,17.5 B
"1,360 ",ZP,2020-09-25,SCMA,SCMA-2020-09-25-S-7,"238,258 ",S,32.4 B
"1,356 ",MS,2020-09-25,SCMA,SCMA-2020-09-25-B-8,"95,525 ",B,13.0 B
"1,280 ",DX,2020-09-25,SCMA,SCMA-2020-09-25-S-8,"229,884 ",S,29.4 B
"1,295 ",MG,2020-09-25,SCMA,SCMA-2020-09-25-B-9,"94,462 ",B,12.2 B
"1,290 ",CG,2020-09-25,SCMA,SCMA-2020-09-25-S-9,"215,325 ",S,27.8 B
"1,481 ",BK,2020-09-23,SCMA,SCMA-2020-09-23-B-8,"118,162 ",B,17.5 B
"1,452 ",TP,2020-09-23,SCMA,SCMA-2020-09-23-S-8,"247,464 ",S,35.9 B
"1,280 ",MG,2020-09-23,SCMA,SCMA-2020-09-23-B-9,"106,621 ",B,13.6 B
"1,385 ",CS,2020-09-23,SCMA,SCMA-2020-09-23-S-9,"230,729 ",S,31.9 B
"1,287 ",PD,2020-09-21,SCMA,SCMA-2020-09-21-B-0,6.0 M,B,765.8 B
"1,315 ",KZ,2020-09-21,SCMA,SCMA-2020-09-21-S-0,2.4 M,S,309.8 B
"1,303 ",ZP,2020-09-21,SCMA,SCMA-2020-09-21-B-1,"373,366 ",B,48.7 B
"1,244 ",RF,2020-09-21,SCMA,SCMA-2020-09-21-S-1,1.4 M,S,175.9 B
"1,370 ",YU,2020-09-21,SCMA,SCMA-2020-09-21-B-2,"334,565 ",B,45.8 B
"1,265 ",PD,2020-09-21,SCMA,SCMA-2020-09-21-S-2,"562,911 ",S,71.2 B
"1,341 ",CC,2020-09-21,SCMA,SCMA-2020-09-21-B-3,"317,506 ",B,42.6 B
"1,325 ",CC,2020-09-21,SCMA,SCMA-2020-09-21-S-3,"537,927 ",S,71.3 B
"1,318 ",YP,2020-09-21,SCMA,SCMA-2020-09-21-B-4,"258,322 ",B,34.0 B
"1,189 ",MS,2020-09-21,SCMA,SCMA-2020-09-21-S-4,"377,734 ",S,44.9 B
"1,451 ",CS,2020-09-21,SCMA,SCMA-2020-09-21-B-5,"207,263 ",B,30.1 B
"1,305 ",YU,2020-09-21,SCMA,SCMA-2020-09-21-S-5,"358,527 ",S,46.8 B
"1,268 ",MS,2020-09-21,SCMA,SCMA-2020-09-21-B-6,"185,525 ",B,23.5 B
"1,333 ",YP,2020-09-21,SCMA,SCMA-2020-09-21-S-6,"355,044 ",S,47.3 B
"1,253 ",RF,2020-09-21,SCMA,SCMA-2020-09-21-B-7,"167,263 ",B,21.0 B
"1,316 ",ZP,2020-09-21,SCMA,SCMA-2020-09-21-S-7,"301,629 ",S,39.7 B
"1,293 ",KZ,2020-09-21,SCMA,SCMA-2020-09-21-B-8,"125,367 ",B,16.2 B
"1,290 ",PD,2020-09-22,SCMA,SCMA-2020-09-22-B-0,5.8 M,B,751.3 B
"1,319 ",KZ,2020-09-22,SCMA,SCMA-2020-09-22-S-0,2.3 M,S,303.0 B
"1,304 ",ZP,2020-09-22,SCMA,SCMA-2020-09-22-B-1,"370,077 ",B,48.3 B
"1,244 ",RF,2020-09-22,SCMA,SCMA-2020-09-22-S-1,1.4 M,S,175.9 B
"1,373 ",YU,2020-09-22,SCMA,SCMA-2020-09-22-B-2,"330,495 ",B,45.4 B
"1,267 ",PD,2020-09-22,SCMA,SCMA-2020-09-22-S-2,"555,520 ",S,70.4 B
"1,342 ",CC,2020-09-22,SCMA,SCMA-2020-09-22-B-3,"316,135 ",B,42.4 B
"1,328 ",CC,2020-09-22,SCMA,SCMA-2020-09-22-S-3,"527,485 ",S,70.1 B
"1,319 ",YP,2020-09-22,SCMA,SCMA-2020-09-22-B-4,"256,529 ",B,33.8 B
"1,191 ",MS,2020-09-22,SCMA,SCMA-2020-09-22-S-4,"352,734 ",S,42.0 B
"1,451 ",CS,2020-09-22,SCMA,SCMA-2020-09-22-B-5,"207,263 ",B,30.1 B
"1,335 ",YP,2020-09-22,SCMA,SCMA-2020-09-22-S-5,"350,953 ",S,46.9 B
"1,268 ",MS,2020-09-22,SCMA,SCMA-2020-09-22-B-6,"185,525 ",B,23.5 B
"1,309 ",YU,2020-09-22,SCMA,SCMA-2020-09-22-S-6,"349,782 ",S,45.8 B
"1,254 ",RF,2020-09-22,SCMA,SCMA-2020-09-22-B-7,"165,263 ",B,20.7 B
"1,320 ",ZP,2020-09-22,SCMA,SCMA-2020-09-22-S-7,"293,988 ",S,38.8 B
"1,452 ",TP,2020-09-21,SCMA,SCMA-2020-09-21-S-8,"247,666 ",S,36.0 B
"1,481 ",BK,2020-09-21,SCMA,SCMA-2020-09-21-B-9,"118,162 ",B,17.5 B
"1,373 ",CS,2020-09-21,SCMA,SCMA-2020-09-21-S-9,"244,029 ",S,33.5 B
"1,481 ",BK,2020-09-22,SCMA,SCMA-2020-09-22-B-8,"118,162 ",B,17.5 B
"1,452 ",TP,2020-09-22,SCMA,SCMA-2020-09-22-S-8,"247,481 ",S,35.9 B
"1,279 ",MG,2020-09-22,SCMA,SCMA-2020-09-22-B-9,"106,671 ",B,13.6 B
"1,381 ",CS,2020-09-22,SCMA,SCMA-2020-09-22-S-9,"235,130 ",S,32.5 B
"1,287 ",PD,2020-09-20,SCMA,SCMA-2020-09-20-B-0,6.0 M,B,765.8 B
"1,315 ",KZ,2020-09-20,SCMA,SCMA-2020-09-20-S-0,2.4 M,S,309.8 B
"1,303 ",ZP,2020-09-20,SCMA,SCMA-2020-09-20-B-1,"373,366 ",B,48.7 B
"1,244 ",RF,2020-09-20,SCMA,SCMA-2020-09-20-S-1,1.4 M,S,175.9 B
"1,370 ",YU,2020-09-20,SCMA,SCMA-2020-09-20-B-2,"334,565 ",B,45.8 B
"1,265 ",PD,2020-09-20,SCMA,SCMA-2020-09-20-S-2,"562,911 ",S,71.2 B
"1,341 ",CC,2020-09-20,SCMA,SCMA-2020-09-20-B-3,"317,506 ",B,42.6 B
"1,325 ",CC,2020-09-20,SCMA,SCMA-2020-09-20-S-3,"537,927 ",S,71.3 B
"1,318 ",YP,2020-09-20,SCMA,SCMA-2020-09-20-B-4,"258,322 ",B,34.0 B
"1,189 ",MS,2020-09-20,SCMA,SCMA-2020-09-20-S-4,"377,734 ",S,44.9 B
"1,451 ",CS,2020-09-20,SCMA,SCMA-2020-09-20-B-5,"207,263 ",B,30.1 B
"1,305 ",YU,2020-09-20,SCMA,SCMA-2020-09-20-S-5,"358,527 ",S,46.8 B
"1,268 ",MS,2020-09-20,SCMA,SCMA-2020-09-20-B-6,"185,525 ",B,23.5 B
"1,333 ",YP,2020-09-20,SCMA,SCMA-2020-09-20-S-6,"355,044 ",S,47.3 B
"1,253 ",RF,2020-09-20,SCMA,SCMA-2020-09-20-B-7,"167,263 ",B,21.0 B
"1,316 ",ZP,2020-09-20,SCMA,SCMA-2020-09-20-S-7,"301,629 ",S,39.7 B
"1,293 ",KZ,2020-09-20,SCMA,SCMA-2020-09-20-B-8,"125,367 ",B,16.2 B
"1,452 ",TP,2020-09-20,SCMA,SCMA-2020-09-20-S-8,"247,666 ",S,36.0 B
"1,481 ",BK,2020-09-20,SCMA,SCMA-2020-09-20-B-9,"118,162 ",B,17.5 B
"1,373 ",CS,2020-09-20,SCMA,SCMA-2020-09-20-S-9,"244,029 ",S,33.5 B
"1,287 ",PD,2020-09-20,SCMA,SCMA-2020-09-20-B-0,6.0 M,B,765.8 B
"1,315 ",KZ,2020-09-20,SCMA,SCMA-2020-09-20-S-0,2.4 M,S,309.8 B
"1,303 ",ZP,2020-09-20,SCMA,SCMA-2020-09-20-B-1,"373,366 ",B,48.7 B
"1,244 ",RF,2020-09-20,SCMA,SCMA-2020-09-20-S-1,1.4 M,S,175.9 B
"1,370 ",YU,2020-09-20,SCMA,SCMA-2020-09-20-B-2,"334,565 ",B,45.8 B
"1,265 ",PD,2020-09-20,SCMA,SCMA-2020-09-20-S-2,"562,911 ",S,71.2 B
"1,341 ",CC,2020-09-20,SCMA,SCMA-2020-09-20-B-3,"317,506 ",B,42.6 B
"1,325 ",CC,2020-09-20,SCMA,SCMA-2020-09-20-S-3,"537,927 ",S,71.3 B
"1,318 ",YP,2020-09-20,SCMA,SCMA-2020-09-20-B-4,"258,322 ",B,34.0 B
"1,189 ",MS,2020-09-20,SCMA,SCMA-2020-09-20-S-4,"377,734 ",S,44.9 B
"1,451 ",CS,2020-09-20,SCMA,SCMA-2020-09-20-B-5,"207,263 ",B,30.1 B
"1,305 ",YU,2020-09-20,SCMA,SCMA-2020-09-20-S-5,"358,527 ",S,46.8 B
"1,287 ",PD,2020-09-21,SCMA,SCMA-2020-09-21-B-0,6.0 M,B,765.8 B
"1,315 ",KZ,2020-09-21,SCMA,SCMA-2020-09-21-S-0,2.4 M,S,309.8 B
"1,303 ",ZP,2020-09-21,SCMA,SCMA-2020-09-21-B-1,"373,366 ",B,48.7 B
"1,244 ",RF,2020-09-21,SCMA,SCMA-2020-09-21-S-1,1.4 M,S,175.9 B
"1,370 ",YU,2020-09-21,SCMA,SCMA-2020-09-21-B-2,"334,565 ",B,45.8 B
"1,265 ",PD,2020-09-21,SCMA,SCMA-2020-09-21-S-2,"562,911 ",S,71.2 B
"1,341 ",CC,2020-09-21,SCMA,SCMA-2020-09-21-B-3,"317,506 ",B,42.6 B
"1,325 ",CC,2020-09-21,SCMA,SCMA-2020-09-21-S-3,"537,927 ",S,71.3 B
"1,318 ",YP,2020-09-21,SCMA,SCMA-2020-09-21-B-4,"258,322 ",B,34.0 B
"1,189 ",MS,2020-09-21,SCMA,SCMA-2020-09-21-S-4,"377,734 ",S,44.9 B
"1,451 ",CS,2020-09-21,SCMA,SCMA-2020-09-21-B-5,"207,263 ",B,30.1 B
"1,305 ",YU,2020-09-21,SCMA,SCMA-2020-09-21-S-5,"358,527 ",S,46.8 B
"1,268 ",MS,2020-09-21,SCMA,SCMA-2020-09-21-B-6,"185,525 ",B,23.5 B
"1,333 ",YP,2020-09-21,SCMA,SCMA-2020-09-21-S-6,"355,044 ",S,47.3 B
"1,253 ",RF,2020-09-21,SCMA,SCMA-2020-09-21-B-7,"167,263 ",B,21.0 B
"1,316 ",ZP,2020-09-21,SCMA,SCMA-2020-09-21-S-7,"301,629 ",S,39.7 B
"1,293 ",KZ,2020-09-21,SCMA,SCMA-2020-09-21-B-8,"125,367 ",B,16.2 B
"1,287 ",PD,2020-09-20,SCMA,SCMA-2020-09-20-B-0,6.0 M,B,765.8 B
"1,315 ",KZ,2020-09-20,SCMA,SCMA-2020-09-20-S-0,2.4 M,S,309.8 B
"1,303 ",ZP,2020-09-20,SCMA,SCMA-2020-09-20-B-1,"373,366 ",B,48.7 B
"1,244 ",RF,2020-09-20,SCMA,SCMA-2020-09-20-S-1,1.4 M,S,175.9 B
"1,370 ",YU,2020-09-20,SCMA,SCMA-2020-09-20-B-2,"334,565 ",B,45.8 B
"1,265 ",PD,2020-09-20,SCMA,SCMA-2020-09-20-S-2,"562,911 ",S,71.2 B
"1,341 ",CC,2020-09-20,SCMA,SCMA-2020-09-20-B-3,"317,506 ",B,42.6 B
"1,325 ",CC,2020-09-20,SCMA,SCMA-2020-09-20-S-3,"537,927 ",S,71.3 B
"1,318 ",YP,2020-09-20,SCMA,SCMA-2020-09-20-B-4,"258,322 ",B,34.0 B
"1,189 ",MS,2020-09-20,SCMA,SCMA-2020-09-20-S-4,"377,734 ",S,44.9 B
"1,451 ",CS,2020-09-20,SCMA,SCMA-2020-09-20-B-5,"207,263 ",B,30.1 B
"1,305 ",YU,2020-09-20,SCMA,SCMA-2020-09-20-S-5,"358,527 ",S,46.8 B
"1,268 ",MS,2020-09-20,SCMA,SCMA-2020-09-20-B-6,"185,525 ",B,23.5 B
"1,333 ",YP,2020-09-20,SCMA,SCMA-2020-09-20-S-6,"355,044 ",S,47.3 B
